age,housing,deposits,withdrawal,purchases_partners,purchases,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type
25.0,na,0,0,39,0,1,0,0,0,1,0,na
28.0,na,0,0,27,0,1,1,1,0,1,0,Semi-Monthly
23.0,na,2,0,22,2,1,1,1,0,1,2,Weekly
40.0,na,0,0,133,0,1,0,0,0,1,3,na
42.0,R,32,2,81,32,1,1,1,0,1,0,Semi-Monthly
24.0,na,1,0,22,1,1,1,1,0,1,0,Bi-Weekly
28.0,na,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
29.0,R,14,0,69,14,1,1,1,0,1,0,Bi-Weekly
35.0,R,1,0,50,1,1,1,1,1,0,0,Bi-Weekly
26.0,O,0,0,0,0,1,1,1,0,1,3,Bi-Weekly
47.0,R,0,0,6,0,1,1,1,1,0,0,Bi-Weekly
21.0,R,8,1,49,8,1,0,0,0,1,0,Semi-Monthly
20.0,O,1,1,2,1,1,1,1,1,0,0,Bi-Weekly
26.0,R,26,2,86,25,1,1,1,0,1,0,na
31.0,O,0,0,69,0,1,1,1,0,1,0,Weekly
34.0,R,2,0,56,2,1,0,0,0,1,0,Weekly
45.0,O,2,0,92,2,1,1,1,1,0,0,Bi-Weekly
31.0,R,0,0,150,0,1,1,1,1,0,0,Bi-Weekly
33.0,R,10,0,13,10,1,1,1,1,0,0,Weekly
47.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
22.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
40.0,na,0,0,91,0,1,0,0,0,1,0,Bi-Weekly
19.0,na,0,0,19,0,1,1,1,0,1,0,Weekly
40.0,R,0,0,12,0,1,0,0,0,1,0,Monthly
38.0,na,0,0,1,0,1,0,0,1,0,2,Weekly
25.0,na,0,0,5,0,1,1,1,0,1,0,Bi-Weekly
29.0,R,2,0,72,2,1,0,0,0,1,0,Bi-Weekly
38.0,na,0,0,40,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,5,2,46,5,1,0,0,0,1,0,Monthly
25.0,na,0,0,27,0,1,0,0,0,1,2,Bi-Weekly
36.0,na,0,0,7,0,1,0,0,0,1,0,Bi-Weekly
22.0,R,1,0,46,1,1,0,0,0,1,2,Weekly
24.0,R,10,0,89,9,1,1,1,0,1,0,Semi-Monthly
28.0,na,0,0,1,0,1,1,1,0,1,0,Weekly
44.0,na,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
30.0,na,0,0,79,0,1,0,0,0,1,0,Semi-Monthly
36.0,na,0,0,2,0,1,0,0,1,0,2,Bi-Weekly
26.0,R,1,1,40,1,1,0,0,1,0,0,na
37.0,R,0,0,16,0,1,1,1,1,1,3,Bi-Weekly
35.0,na,3,3,28,3,1,1,1,0,1,0,Semi-Monthly
38.0,R,55,0,69,29,1,1,1,1,0,2,Bi-Weekly
27.0,na,1,0,117,1,1,1,1,1,0,0,Weekly
38.0,na,13,3,21,13,1,1,1,0,1,0,Bi-Weekly
24.0,R,0,0,0,0,1,1,1,0,1,2,na
34.0,na,2,1,48,2,1,1,1,1,0,0,Bi-Weekly
19.0,na,1,0,17,1,1,0,0,0,1,0,Semi-Monthly
26.0,R,0,0,116,0,1,0,0,0,1,0,na
24.0,R,0,0,125,0,1,1,1,0,1,2,Weekly
25.0,R,0,0,36,0,1,0,0,0,1,0,Bi-Weekly
42.0,O,0,0,0,0,1,1,1,0,1,0,na
33.0,R,14,1,13,14,1,1,1,0,1,0,Bi-Weekly
42.0,R,5,0,0,5,1,1,1,1,1,2,na
23.0,R,23,1,40,23,1,0,0,1,0,0,Bi-Weekly
22.0,R,23,2,47,23,1,1,1,0,1,0,Weekly
22.0,R,1,0,27,1,1,1,1,1,0,0,Weekly
27.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
31.0,R,42,1,77,42,1,1,1,0,1,0,Bi-Weekly
36.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
35.0,na,1,1,76,1,1,1,1,1,0,0,Monthly
45.0,R,0,0,67,0,1,1,1,0,1,2,Bi-Weekly
23.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
28.0,R,0,0,28,0,1,1,1,0,1,0,Weekly
26.0,R,4,0,97,3,1,1,1,0,1,0,na
24.0,na,1,0,5,1,1,1,1,1,0,0,Weekly
27.0,R,0,0,57,0,1,1,1,1,0,0,na
35.0,R,1,0,39,1,1,1,1,0,1,0,Bi-Weekly
23.0,na,0,0,80,0,1,0,0,1,0,2,Semi-Monthly
19.0,O,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
31.0,na,0,0,87,0,1,1,1,1,0,0,Weekly
30.0,na,0,0,33,0,1,1,1,0,1,3,Bi-Weekly
45.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
36.0,na,0,0,8,0,1,0,0,0,1,0,Monthly
49.0,R,0,0,100,0,1,0,0,1,0,0,Monthly
34.0,na,0,0,15,0,1,1,1,0,1,0,Bi-Weekly
21.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
42.0,O,20,1,24,20,1,1,1,1,0,0,Monthly
40.0,R,0,0,41,0,1,1,1,1,0,0,na
31.0,R,0,0,55,0,1,1,1,1,0,0,Bi-Weekly
28.0,R,3,1,46,3,1,0,0,1,0,0,Monthly
42.0,na,0,0,59,0,1,0,0,1,0,0,Bi-Weekly
33.0,na,0,0,8,0,1,1,1,0,1,0,Weekly
46.0,R,20,0,6,17,1,1,1,1,0,0,Weekly
22.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
31.0,R,7,1,24,7,1,1,1,1,0,0,na
27.0,O,25,2,161,25,1,1,1,0,1,0,Weekly
36.0,R,0,0,61,0,1,1,1,0,1,0,Semi-Monthly
60.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
30.0,R,12,1,203,12,1,1,1,1,0,0,Weekly
35.0,na,1,1,143,1,1,1,1,0,1,0,Bi-Weekly
45.0,R,0,0,45,0,1,1,1,0,1,0,na
44.0,R,50,1,59,49,1,1,1,0,1,0,Bi-Weekly
38.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
25.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
38.0,na,0,0,5,0,1,1,1,1,0,0,na
31.0,R,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
31.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
25.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
34.0,O,1,0,73,1,1,1,1,0,1,0,Bi-Weekly
29.0,na,0,0,48,0,1,0,0,0,1,0,na
33.0,R,0,0,114,0,1,1,1,1,0,0,Weekly
34.0,na,0,0,0,0,1,0,0,1,0,0,na
38.0,O,33,1,51,32,1,0,0,0,1,0,Bi-Weekly
37.0,R,10,1,96,10,1,0,0,1,0,3,Bi-Weekly
46.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
30.0,R,13,2,31,13,1,1,1,0,1,2,Semi-Monthly
30.0,R,8,0,111,8,1,1,1,1,0,0,Semi-Monthly
41.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
46.0,na,0,0,3,0,1,1,1,1,0,0,Weekly
31.0,na,0,0,7,0,1,0,0,1,0,0,Monthly
36.0,na,0,0,62,0,1,0,0,0,1,0,Monthly
29.0,O,21,0,48,21,1,1,1,1,0,0,na
26.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
46.0,R,1,1,49,1,1,1,1,1,0,0,Weekly
19.0,R,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
25.0,R,0,0,10,0,1,1,1,0,1,0,Semi-Monthly
29.0,R,1,1,34,1,1,1,1,0,1,0,Bi-Weekly
27.0,R,2,0,29,2,1,1,1,1,0,0,Semi-Monthly
39.0,R,0,0,1,0,1,1,1,1,0,0,Monthly
25.0,R,1,0,23,1,1,1,1,1,0,0,Semi-Monthly
25.0,na,2,0,70,2,1,0,0,0,1,0,Bi-Weekly
30.0,R,16,0,75,16,1,0,0,0,1,0,Bi-Weekly
23.0,R,1,0,61,1,1,0,0,0,1,0,Weekly
38.0,na,0,0,17,0,1,1,1,0,1,0,Bi-Weekly
56.0,R,17,2,17,17,1,1,1,0,1,0,Weekly
55.0,R,13,4,41,13,1,0,0,0,1,4,na
27.0,R,2,0,37,2,1,1,1,0,1,0,Bi-Weekly
20.0,na,0,0,68,0,1,1,1,1,0,0,Weekly
34.0,na,1,1,5,1,1,0,0,1,0,0,Semi-Monthly
40.0,na,1,0,0,1,1,0,0,1,0,0,Bi-Weekly
25.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
31.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
31.0,na,2,0,18,2,1,1,1,1,0,0,Bi-Weekly
38.0,na,0,0,40,0,1,1,1,1,0,2,Weekly
23.0,na,1,0,2,1,1,0,0,0,1,0,Bi-Weekly
27.0,R,3,2,59,3,1,1,1,0,1,0,Monthly
27.0,O,0,0,15,0,1,0,0,0,1,0,Semi-Monthly
49.0,na,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
37.0,R,1,0,3,1,1,1,1,1,0,0,na
24.0,R,13,2,71,13,1,0,0,0,1,0,na
67.0,na,0,0,43,0,1,1,1,0,1,0,Weekly
31.0,R,20,2,86,20,1,0,0,0,1,0,Bi-Weekly
25.0,R,2,0,75,2,1,1,1,1,1,5,Bi-Weekly
60.0,R,0,0,0,0,1,1,1,0,1,0,na
37.0,R,4,2,85,4,1,0,0,0,1,0,Bi-Weekly
24.0,R,1,2,14,1,1,0,0,1,0,0,Bi-Weekly
34.0,na,0,0,16,0,1,1,1,0,1,2,Bi-Weekly
36.0,R,27,1,29,27,1,1,1,1,0,0,Bi-Weekly
29.0,R,0,0,66,0,1,1,1,0,1,2,Semi-Monthly
24.0,R,11,3,84,11,1,0,0,0,1,0,Bi-Weekly
37.0,R,9,0,118,8,1,0,0,0,1,0,Semi-Monthly
30.0,na,0,0,0,0,1,1,1,1,0,2,Weekly
23.0,R,0,0,51,0,1,0,0,1,0,0,Weekly
26.0,O,0,0,122,0,1,0,0,1,0,0,Weekly
19.0,R,1,0,72,1,1,0,0,0,1,0,Weekly
28.0,na,1,0,9,0,1,0,0,1,0,0,Weekly
31.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
31.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
35.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
24.0,R,9,1,99,9,1,1,1,0,1,0,Monthly
38.0,R,26,1,54,26,1,1,1,1,0,0,na
34.0,na,12,2,49,12,1,1,1,0,1,0,Bi-Weekly
29.0,R,6,0,1,6,1,1,1,0,1,0,Bi-Weekly
43.0,na,7,2,76,7,1,1,1,1,0,0,Bi-Weekly
32.0,R,7,1,75,7,1,0,0,1,0,0,Weekly
26.0,R,0,0,0,0,1,1,1,1,1,2,na
38.0,na,0,0,10,0,1,0,0,1,0,0,Semi-Monthly
21.0,na,0,0,8,0,1,1,1,0,1,2,Bi-Weekly
50.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
27.0,R,0,0,3,0,1,1,1,1,1,2,Weekly
26.0,na,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
24.0,R,3,0,71,3,1,0,0,0,1,0,Monthly
37.0,O,0,0,34,0,1,1,1,0,1,0,Monthly
25.0,R,0,0,1,0,1,0,0,0,1,0,Weekly
53.0,R,0,0,0,0,1,0,0,0,1,0,na
21.0,R,42,2,63,42,1,0,0,0,1,0,Weekly
58.0,na,1,1,19,1,1,1,1,0,1,0,Weekly
26.0,R,2,0,26,2,1,1,1,0,1,0,Bi-Weekly
23.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
42.0,na,0,0,76,0,1,1,1,0,1,0,na
32.0,R,1,0,47,1,1,1,1,1,0,0,Monthly
27.0,na,1,0,97,1,1,0,0,1,0,0,Bi-Weekly
49.0,R,23,0,17,23,1,1,1,1,0,0,Weekly
21.0,R,21,1,193,21,1,1,1,0,1,4,Weekly
35.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
23.0,na,0,0,1,0,1,0,0,0,1,0,Bi-Weekly
27.0,R,26,10,79,26,1,1,1,0,1,2,Bi-Weekly
52.0,R,0,0,0,0,1,1,1,0,1,2,Weekly
23.0,R,0,0,6,0,1,0,0,1,0,0,Semi-Monthly
39.0,na,0,0,0,0,0,1,0,0,0,0,na
22.0,na,0,0,2,0,1,1,1,1,0,0,Bi-Weekly
31.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
38.0,R,0,0,0,0,1,1,1,0,1,2,Semi-Monthly
52.0,R,53,12,63,53,1,1,1,0,1,0,Semi-Monthly
25.0,R,57,0,120,57,1,1,1,1,0,0,Bi-Weekly
21.0,R,0,0,34,0,1,1,1,1,1,2,Bi-Weekly
19.0,R,10,0,212,10,1,1,1,0,1,2,Bi-Weekly
34.0,na,0,0,0,0,1,0,0,0,1,0,Monthly
25.0,na,4,0,11,4,1,1,1,0,1,0,Weekly
24.0,R,0,0,45,0,1,1,1,0,1,2,Bi-Weekly
24.0,na,2,0,46,2,1,1,1,0,1,0,Bi-Weekly
36.0,O,1,1,6,1,1,1,1,0,1,0,Monthly
24.0,na,0,0,0,0,1,0,0,0,1,3,Bi-Weekly
31.0,na,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
33.0,R,0,0,0,0,1,0,0,0,1,0,Weekly
31.0,na,0,0,38,0,1,1,1,1,0,0,Bi-Weekly
20.0,R,4,1,20,4,1,0,0,1,0,2,na
28.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
28.0,R,8,1,48,8,1,1,1,0,1,2,Weekly
24.0,na,0,0,9,0,1,1,1,0,1,0,Monthly
24.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
19.0,R,1,0,37,1,1,1,1,0,1,0,Bi-Weekly
41.0,R,32,1,66,32,1,1,1,1,0,0,Weekly
28.0,R,1,0,96,1,1,0,0,1,0,0,Semi-Monthly
39.0,R,31,1,41,31,1,1,1,1,0,0,Bi-Weekly
30.0,R,1,0,98,1,1,1,1,0,1,0,Weekly
26.0,R,0,0,6,0,1,0,0,1,0,0,Weekly
22.0,na,0,0,8,0,1,0,0,0,1,0,Bi-Weekly
25.0,na,0,0,98,0,1,1,1,0,1,4,na
22.0,na,2,0,65,2,1,1,1,0,1,4,Weekly
50.0,na,0,0,1,0,1,1,1,1,0,0,Weekly
21.0,na,26,2,50,25,1,0,0,0,1,0,Bi-Weekly
29.0,na,0,0,6,0,1,0,0,0,1,0,Semi-Monthly
22.0,na,0,0,2,0,1,0,0,0,1,0,na
45.0,O,4,0,45,4,1,1,1,1,0,2,na
26.0,na,0,0,8,0,1,0,0,0,1,0,Bi-Weekly
26.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
33.0,R,2,0,100,2,1,1,1,1,0,0,Bi-Weekly
38.0,R,3,1,91,3,1,1,1,0,1,0,na
26.0,na,0,0,44,0,1,0,0,0,1,0,Semi-Monthly
27.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
23.0,R,0,0,48,0,1,1,1,1,0,0,Bi-Weekly
37.0,R,17,3,83,17,1,0,0,1,0,2,Bi-Weekly
25.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
21.0,O,2,0,137,1,1,1,1,0,1,3,Bi-Weekly
23.0,na,2,0,78,2,1,1,1,0,1,2,Bi-Weekly
35.0,na,0,0,0,0,1,1,1,1,0,0,na
36.0,O,0,0,34,0,1,0,0,0,1,2,Bi-Weekly
25.0,R,1,1,65,1,1,0,0,0,1,0,na
31.0,O,0,0,63,0,1,1,1,1,0,0,Bi-Weekly
22.0,na,0,0,21,0,1,0,0,0,1,0,Bi-Weekly
29.0,O,2,0,126,2,1,0,0,0,1,0,Bi-Weekly
26.0,R,3,0,3,3,1,1,1,0,1,0,Bi-Weekly
23.0,R,24,0,92,22,1,1,1,0,1,2,na
38.0,R,3,0,54,3,1,1,1,0,1,0,Monthly
30.0,R,0,0,108,0,1,0,0,0,1,0,Bi-Weekly
25.0,na,1,0,5,1,1,0,0,0,1,2,Bi-Weekly
41.0,na,0,0,0,0,1,1,1,1,1,2,Bi-Weekly
40.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
38.0,R,4,0,71,4,1,0,0,0,1,0,Bi-Weekly
28.0,R,0,0,29,0,1,0,0,1,0,0,Bi-Weekly
22.0,na,0,0,16,0,1,1,1,1,1,2,na
20.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
41.0,R,0,0,7,0,1,1,1,1,0,0,Weekly
22.0,na,1,0,58,1,1,1,1,0,1,0,Bi-Weekly
44.0,R,58,8,85,56,1,1,1,1,0,3,Bi-Weekly
31.0,na,1,0,23,1,1,1,1,0,1,0,Semi-Monthly
31.0,R,2,3,82,2,1,1,1,1,0,2,Semi-Monthly
20.0,na,3,0,13,3,1,1,1,1,0,0,Bi-Weekly
30.0,R,1,0,6,0,1,0,0,1,0,0,na
42.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
29.0,na,0,0,9,0,1,0,0,1,0,0,Bi-Weekly
28.0,R,51,3,156,50,1,1,1,1,0,0,na
28.0,R,0,0,0,0,1,1,1,0,1,0,na
22.0,na,0,0,18,0,1,0,0,0,1,3,Bi-Weekly
24.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
34.0,R,2,0,48,2,1,0,0,0,1,0,Bi-Weekly
24.0,R,8,0,106,7,1,1,1,0,1,0,na
24.0,R,0,0,75,0,1,1,1,0,1,2,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,1,1,3,Weekly
39.0,R,3,1,216,3,1,1,1,1,0,0,Bi-Weekly
31.0,na,0,0,1,0,1,0,0,0,1,3,na
37.0,na,8,2,134,8,1,1,1,0,1,2,Weekly
34.0,na,0,0,16,0,1,0,0,1,0,0,Weekly
21.0,na,1,0,33,1,1,0,0,0,1,2,Weekly
22.0,R,3,0,13,3,1,1,1,1,1,3,na
29.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
24.0,na,0,0,0,0,1,1,1,1,0,2,Semi-Monthly
31.0,R,5,1,65,5,1,1,1,0,1,0,Weekly
23.0,R,40,3,123,39,1,1,1,0,1,0,Bi-Weekly
43.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
51.0,R,0,0,200,0,1,1,1,1,0,0,Bi-Weekly
65.0,O,0,0,35,0,1,1,1,1,0,0,Monthly
29.0,R,23,0,112,22,1,1,1,0,1,0,na
26.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,1,1,1,0,4,Bi-Weekly
46.0,R,53,5,57,52,1,0,0,1,0,0,Weekly
28.0,R,35,0,116,35,1,1,1,1,0,0,Weekly
73.0,R,0,0,0,0,1,1,1,1,1,2,na
29.0,O,3,0,16,3,1,1,1,1,0,3,Semi-Monthly
30.0,na,27,0,45,27,1,1,1,1,0,0,Bi-Weekly
43.0,na,0,0,6,0,1,1,1,0,1,0,Weekly
33.0,R,1,0,56,1,1,1,1,1,0,0,na
34.0,O,5,0,38,5,1,1,1,0,1,2,na
30.0,R,0,0,91,0,1,1,1,1,0,0,Bi-Weekly
23.0,R,38,2,37,37,1,1,1,0,1,5,Weekly
42.0,R,24,0,13,23,1,1,1,1,0,0,Weekly
31.0,O,0,0,47,0,1,1,1,0,1,0,Semi-Monthly
27.0,R,1,0,19,1,1,1,1,1,0,0,Bi-Weekly
25.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
26.0,na,1,1,47,1,1,1,1,0,1,0,na
35.0,na,1,1,11,1,1,1,1,1,0,0,Bi-Weekly
22.0,na,0,0,2,0,1,1,1,0,1,0,Weekly
24.0,na,0,0,11,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,13,0,1,1,1,1,0,0,Bi-Weekly
27.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
28.0,na,55,2,87,55,1,1,1,0,1,0,Weekly
23.0,na,0,0,8,0,1,1,1,0,1,2,Semi-Monthly
31.0,R,5,0,110,5,1,0,0,1,0,2,Bi-Weekly
25.0,na,0,0,0,0,1,0,0,1,0,2,Bi-Weekly
26.0,O,7,0,33,7,1,1,1,1,0,0,Bi-Weekly
37.0,R,0,0,50,0,1,0,0,1,0,0,Bi-Weekly
18.0,R,0,0,50,0,1,1,1,0,1,2,Weekly
29.0,R,1,0,0,1,1,1,1,0,1,0,Bi-Weekly
28.0,R,0,0,10,0,1,1,1,0,1,0,Bi-Weekly
32.0,na,0,0,52,0,1,0,0,0,1,0,Weekly
22.0,R,21,3,125,21,1,1,1,1,0,0,Weekly
22.0,R,12,0,49,12,1,0,0,0,1,0,Bi-Weekly
38.0,R,0,0,28,0,1,1,1,1,0,0,Bi-Weekly
33.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
46.0,na,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
29.0,na,0,0,15,0,1,1,1,1,0,0,na
27.0,O,25,1,78,25,1,1,1,0,1,0,Weekly
22.0,na,0,0,0,0,0,1,0,0,0,0,Monthly
24.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
21.0,R,0,0,100,0,1,1,1,0,1,0,Bi-Weekly
43.0,O,0,0,67,0,1,1,1,1,0,0,Bi-Weekly
31.0,R,1,0,55,1,1,1,1,0,1,0,Semi-Monthly
25.0,R,3,1,52,3,1,1,1,0,1,0,Bi-Weekly
33.0,na,0,0,36,0,1,0,0,0,1,2,Monthly
24.0,O,1,0,16,1,1,0,0,0,1,3,Weekly
30.0,R,0,0,4,0,1,1,1,1,0,0,na
25.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
35.0,R,0,0,0,0,1,1,1,1,0,0,Monthly
50.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
38.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
52.0,O,12,7,18,12,1,1,1,0,1,2,Semi-Monthly
37.0,na,1,0,4,1,1,1,1,0,1,0,Semi-Monthly
20.0,R,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
56.0,na,2,1,7,2,1,1,1,0,1,3,Bi-Weekly
37.0,R,0,0,55,0,1,1,1,1,0,0,Bi-Weekly
32.0,R,7,1,22,6,1,1,1,1,0,0,Semi-Monthly
50.0,na,0,0,54,0,1,1,1,1,0,0,Bi-Weekly
30.0,na,0,0,21,0,1,0,0,1,0,0,Bi-Weekly
32.0,R,2,1,43,2,1,1,1,0,1,0,Monthly
28.0,na,0,0,44,0,1,0,0,1,0,3,na
25.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
26.0,na,0,0,3,0,1,0,0,0,1,0,Bi-Weekly
24.0,R,0,0,18,0,1,0,0,0,1,0,Bi-Weekly
19.0,na,2,1,46,2,1,1,1,0,1,0,na
20.0,R,20,3,49,20,1,1,1,0,1,0,Monthly
38.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
49.0,O,44,2,52,44,1,0,0,1,0,0,Bi-Weekly
53.0,na,0,0,0,0,1,0,0,0,1,2,na
35.0,na,0,0,0,0,1,0,0,0,1,0,Monthly
27.0,R,5,0,102,5,1,1,1,0,1,0,Bi-Weekly
20.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
31.0,R,28,0,0,27,1,0,0,1,0,0,Bi-Weekly
33.0,na,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
28.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
26.0,na,0,0,81,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,1,0,0,1,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,169,0,1,1,1,0,1,2,na
24.0,R,0,0,21,0,1,0,0,0,1,0,Monthly
23.0,na,0,0,48,0,1,1,1,0,1,0,Weekly
40.0,R,7,1,34,7,1,0,0,0,1,0,Semi-Monthly
39.0,na,1,0,87,1,1,1,1,1,0,0,Bi-Weekly
32.0,R,0,0,0,0,1,1,1,1,0,2,Semi-Monthly
31.0,O,9,3,10,9,1,0,0,0,1,0,Bi-Weekly
37.0,na,0,0,2,0,1,0,0,1,0,0,na
35.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
26.0,O,0,0,3,0,1,0,0,1,0,0,Bi-Weekly
52.0,na,4,2,135,4,1,1,1,0,1,0,na
28.0,R,17,4,92,17,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
25.0,R,0,0,68,0,1,1,1,0,1,0,Weekly
29.0,na,1,0,38,1,1,0,0,0,1,0,Bi-Weekly
26.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
32.0,R,0,0,14,0,1,1,1,1,0,0,Bi-Weekly
30.0,R,1,0,75,1,1,1,1,0,1,0,Weekly
23.0,R,0,0,9,0,1,0,0,0,1,2,Bi-Weekly
60.0,na,0,0,0,0,1,1,1,1,0,0,na
27.0,na,0,0,1,0,1,1,1,1,0,3,Weekly
39.0,O,8,0,25,8,1,1,1,1,0,0,Bi-Weekly
45.0,na,0,0,44,0,1,1,1,0,1,2,Bi-Weekly
50.0,R,3,0,165,3,1,1,1,0,1,3,Semi-Monthly
25.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
23.0,R,42,2,60,41,1,1,1,1,0,0,Bi-Weekly
45.0,na,31,2,44,31,1,1,1,1,0,0,Bi-Weekly
23.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
36.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
44.0,na,0,0,0,0,1,1,1,1,1,2,na
26.0,R,6,0,16,5,1,0,0,0,1,0,Bi-Weekly
32.0,R,48,3,97,47,1,0,0,1,0,0,Bi-Weekly
29.0,na,0,0,22,0,1,1,1,0,1,0,na
28.0,na,0,0,107,0,1,1,1,0,1,0,na
51.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
30.0,na,0,0,0,0,1,0,0,1,0,0,Semi-Monthly
31.0,R,1,0,13,1,1,1,1,1,0,0,Monthly
42.0,O,0,0,0,0,0,1,0,0,0,0,na
58.0,R,36,1,38,36,1,1,1,1,0,0,Monthly
20.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
39.0,O,3,2,47,3,1,1,1,1,0,0,Bi-Weekly
21.0,R,0,0,107,0,1,1,1,1,1,3,Semi-Monthly
21.0,R,0,0,0,0,1,1,1,1,1,2,Bi-Weekly
60.0,R,59,1,58,58,1,1,1,0,1,0,Monthly
35.0,R,0,0,82,0,1,0,0,1,0,0,Weekly
26.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
25.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
25.0,na,0,0,80,0,1,1,1,0,1,0,Bi-Weekly
52.0,O,0,0,0,0,1,1,1,1,1,2,Monthly
29.0,R,0,0,10,0,1,0,0,0,1,2,Bi-Weekly
38.0,O,0,0,0,0,1,1,1,0,1,3,Bi-Weekly
35.0,R,0,0,72,0,1,1,1,1,0,0,na
28.0,R,0,0,67,0,1,1,1,0,1,2,Bi-Weekly
33.0,R,6,0,51,6,1,1,1,0,1,0,Weekly
34.0,O,18,1,58,18,1,1,1,0,1,2,Weekly
32.0,na,0,0,11,0,1,1,1,0,1,0,Semi-Monthly
27.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
27.0,na,0,0,2,0,1,1,1,0,1,0,Weekly
33.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
49.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
